HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:56091	SGSM2-AS1	SGSM2 antisense RNA 1	Approved	RNA, long non-coding		RP1-59D14.5	17p13.3	123706538	ENSG00000263345		1987	Antisense RNAs
HGNC:41088	SGSM3-AS1	SGSM3 antisense RNA 1	Approved	RNA, long non-coding			22q13.1	107985538	ENSG00000229999	OTTHUMG00000151143	1987	Antisense RNAs
HGNC:44501	SH3BP5-AS1	SH3BP5 antisense RNA 1	Approved	RNA, long non-coding			3p25.1	100505696	ENSG00000224660	OTTHUMG00000155575	1987	Antisense RNAs
HGNC:45242	SH3PXD2A-AS1	SH3PXD2A antisense RNA 1	Approved	RNA, long non-coding			10q24.33	100505839	ENSG00000280693	OTTHUMG00000189516	1987	Antisense RNAs
HGNC:44168	SH3RF3-AS1	SH3RF3 antisense RNA 1	Approved	RNA, long non-coding			2q13	100287216	ENSG00000259863	OTTHUMG00000153437	1987	Antisense RNAs
HGNC:40014	SHANK2-AS1	SHANK2 antisense RNA 1	Approved	RNA, long non-coding			11q13.4	100874198	ENSG00000226627	OTTHUMG00000154610	1987	Antisense RNAs
HGNC:40015	SHANK2-AS2	SHANK2 antisense RNA 2	Approved	RNA, long non-coding			11q13.4	100874199	ENSG00000236262	OTTHUMG00000152738	1987	Antisense RNAs
HGNC:25098	SHANK2-AS3	SHANK2 antisense RNA 3	Approved	RNA, long non-coding	C11orf76		11q13.4	220070	ENSG00000171671	OTTHUMG00000150217	1987	Antisense RNAs
HGNC:41265	SHROOM3-AS1	SHROOM3 antisense RNA 1	Approved	RNA, long non-coding			4q21.1	105377289	ENSG00000233860	OTTHUMG00000157074	1987	Antisense RNAs
HGNC:40526	SIAH2-AS1	SIAH2 antisense RNA 1	Approved	RNA, long non-coding			3q25.1	105374155	ENSG00000244265	OTTHUMG00000159851	1987	Antisense RNAs
HGNC:41126	SIDT1-AS1	SIDT1 antisense RNA 1	Approved	RNA, long non-coding			3q13.2	100874030	ENSG00000239453	OTTHUMG00000150326	1987	Antisense RNAs
HGNC:40719	SIGLEC10-AS1	SIGLEC10 antisense RNA 1	Approved	RNA, long non-coding			19q13.41	100129083	ENSG00000255441	OTTHUMG00000165523	1987	Antisense RNAs
HGNC:40718	SIGLEC10-AS2	SIGLEC10 antisense RNA 2	Approved	RNA, long non-coding		AC008750.1	19q13.41	127379722	ENSG00000254760		1987	Antisense RNAs
HGNC:40530	SIM1-AS1	SIM1 antisense RNA 1	Approved	RNA, long non-coding			6q16.3	102724406	ENSG00000228082	OTTHUMG00000015276	1987	Antisense RNAs
HGNC:55432	SIPA1L1-AS1	SIPA1L1 antisense RNA 1	Approved	RNA, long non-coding			14q24.2	102724015	ENSG00000259146		1987	Antisense RNAs
HGNC:51229	SIRPG-AS1	SIRPG antisense RNA 1	Approved	RNA, long non-coding			20p13	101929010	ENSG00000237914	OTTHUMG00000031675	1987	Antisense RNAs
HGNC:51912	SIRT1-AS	SIRT1 antisense RNA	Approved	RNA, long non-coding			10q21.3	106633813			1987	Antisense RNAs
HGNC:40532	SIX3-AS1	SIX3 antisense RNA 1	Approved	RNA, long non-coding		SIX3OS	2p21	100506108	ENSG00000236502	OTTHUMG00000152423	1987	Antisense RNAs
HGNC:53166	SKAP1-AS1	SKAP1 antisense RNA 1	Approved	RNA, long non-coding		RP11-456D7.1	17q21.32	110806289	ENSG00000263787	OTTHUMG00000178825	1987	Antisense RNAs
HGNC:55570	SKAP1-AS2	SKAP1 antisense RNA 2	Approved	RNA, long non-coding		BTR	17q21.32	105371807	ENSG00000235300		1987	Antisense RNAs
HGNC:56365	SKOR1-AS1	SKOR1 antisense RNA 1	Approved	RNA, long non-coding		AC009292.1	15q23	101929076	ENSG00000245719		1987	Antisense RNAs
HGNC:53143	SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1	Approved	RNA, long non-coding		RP11-465L10.10	20q13.12	109729184	ENSG00000204044	OTTHUMG00000032629	1987	Antisense RNAs
HGNC:40807	SLC12A9-AS1	SLC12A9 antisense RNA 1	Approved	RNA, long non-coding		RP11-126L15.4	7q22.1	105375430	ENSG00000236305	OTTHUMG00000157041	1987	Antisense RNAs
HGNC:51125	SLC14A2-AS1	SLC14A2 antisense RNA 1	Approved	RNA, long non-coding			18q12.3	101927980	ENSG00000267097	OTTHUMG00000179057	1987	Antisense RNAs
HGNC:49445	SLC16A1-AS1	SLC16A1 antisense RNA 1	Approved	RNA, long non-coding		ENST00000421157.1	1p13.2	100506392	ENSG00000226419	OTTHUMG00000012128	1987	Antisense RNAs
HGNC:51205	SLC16A12-AS1	SLC16A12 antisense RNA 1	Approved	RNA, long non-coding			10q23.31	101926906	ENSG00000234452	OTTHUMG00000018715	1987	Antisense RNAs
HGNC:56051	SLC16A4-AS1	SLC16A4 antisense RNA 1	Approved	RNA, long non-coding			1p13.3	123706514	ENSG00000273373		1987	Antisense RNAs
HGNC:55843	SLC18A2-AS1	SLC18A2 antisense RNA 1	Approved	RNA, long non-coding			10q25.3	105378500	ENSG00000225936		1987	Antisense RNAs
HGNC:40534	SLC1A2-AS1	SLC1A2 antisense RNA 1	Approved	RNA, long non-coding			11p13	107984324	ENSG00000255004	OTTHUMG00000166308	1987	Antisense RNAs
HGNC:40535	SLC1A2-AS2	SLC1A2 antisense RNA 2	Approved	RNA, long non-coding		AC090625.2	11p13	128385377	ENSG00000255542		1987	Antisense RNAs
HGNC:56374	SLC1A3-AS1	SLC1A3 antisense RNA 1	Approved	RNA, long non-coding		AC008957.1, CTD-2353F22.1	5p13.2	107986412	ENSG00000250155		1987	Antisense RNAs
HGNC:10965	SLC22A18AS	SLC22A18 antisense RNA	Approved	RNA, long non-coding	BWSCR1B, ORCTL2S, SLC22A1LS	BWR1B, p27-BWR1B, SLC22A18-AS1	11p15.4	5003	ENSG00000254827	OTTHUMG00000010038	1987	Antisense RNAs
HGNC:40540	SLC24A3-AS1	SLC24A3 antisense RNA 1	Approved	RNA, long non-coding			20p11.23	100130264	ENSG00000179447	OTTHUMG00000031990	1987	Antisense RNAs
HGNC:44298	SLC25A21-AS1	SLC25A21 antisense RNA 1	Approved	RNA, long non-coding			14q13.3	100129794	ENSG00000258708	OTTHUMG00000170737	1987	Antisense RNAs
HGNC:27844	SLC25A25-AS1	SLC25A25 antisense RNA 1	Approved	RNA, long non-coding		HRCEG	9q34.11	100289019	ENSG00000234771	OTTHUMG00000020737	1987	Antisense RNAs
HGNC:42795	SLC25A30-AS1	SLC25A30 antisense RNA 1	Approved	RNA, long non-coding			13q14.13	100874259	ENSG00000251015	OTTHUMG00000163473	1987	Antisense RNAs
HGNC:53623	SLC25A34-AS1	SLC25A34 and TMEM82 antisense RNA 1	Approved	RNA, long non-coding		RP11-169K16.4	1p36.21	110806303	ENSG00000224459	OTTHUMG00000003078	1987	Antisense RNAs
HGNC:27965	SLC25A48-AS1	SLC25A48 antisense RNA 1	Approved	RNA, long non-coding	LINC01959		5q31.1	340074	ENSG00000251045	OTTHUMG00000163111	1987	Antisense RNAs
HGNC:43438	SLC25A5-AS1	SLC25A5 antisense RNA 1	Approved	RNA, long non-coding			Xq24	100303728	ENSG00000224281	OTTHUMG00000022273	1987	Antisense RNAs
HGNC:22385	SLC26A4-AS1	SLC26A4 antisense RNA 1	Approved	RNA, long non-coding			7q22.3	286002	ENSG00000233705	OTTHUMG00000154777	1987	Antisense RNAs
HGNC:55680	SLC26A5-AS1	SLC26A5 antisense RNA 1	Approved	RNA, long non-coding			7q22.1	101927870	ENSG00000234715		1987	Antisense RNAs
HGNC:40686	SLC26A9-AS1	SLC26A9 and RAB7B antisense RNA 1	Approved	RNA, long non-coding			1q32.1	103021296			1987	Antisense RNAs
HGNC:55417	SLC28A2-AS1	SLC28A2 antisense RNA 1	Approved	RNA, long non-coding		AC051619.4	15q21.1	101928414	ENSG00000259520		1987	Antisense RNAs
HGNC:55460	SLC28A3-AS1	SLC28A3 regulatory antisense RNA 1	Approved	RNA, long non-coding			9q21.32	105376116	ENSG00000233262		1987	Antisense RNAs
HGNC:40636	SLC2A9-AS1	SLC2A9 antisense RNA 1	Approved	RNA, long non-coding			4p16.1	105374476	ENSG00000250413	OTTHUMG00000160251	1987	Antisense RNAs
HGNC:56661	SLC30A4-AS1	SLC30A4 antisense RNA 1	Approved	RNA, long non-coding		hLinfRNA4, RP11-519G16.3	15q21.1	105376714	ENSG00000259354		1987	Antisense RNAs
HGNC:41027	SLC35F3-AS1	SLC35F3 antisense RNA 1	Approved	RNA, long non-coding			1q42.2	102724100	ENSG00000236244	OTTHUMG00000040085	1987	Antisense RNAs
HGNC:55454	SLC38A2-AS1	SLC38A2 antisense RNA 1	Approved	RNA, long non-coding			12q13.11	102723757	ENSG00000258096		1987	Antisense RNAs
HGNC:56178	SLC38A4-AS1	SLC38A4 antisense RNA 1	Approved	RNA, long non-coding			12q13.11	100288798	ENSG00000257261		1987	Antisense RNAs
HGNC:44881	SLC39A12-AS1	SLC39A12 antisense RNA 1	Approved	RNA, long non-coding			10p12.33	100129213	ENSG00000226083	OTTHUMG00000017758	1987	Antisense RNAs
HGNC:56351	SLC39A13-AS1	SLC39A13 antisense RNA 1	Approved	RNA, long non-coding		AC090559.1	11p11.2	127138868	ENSG00000255197		1987	Antisense RNAs
HGNC:55559	SLC41A3-AS1	SLC41A3 antisense RNA 1	Approved	RNA, long non-coding			3q21.2	112267887	ENSG00000250012		1987	Antisense RNAs
HGNC:49057	SLC44A3-AS1	SLC44A3 antisense RNA 1	Approved	RNA, long non-coding	LINC01057		1p21.3	101928079	ENSG00000224081	OTTHUMG00000010701	1987	Antisense RNAs
HGNC:56711	SLC45A4-AS1	SLC45A4 antisense RNA 1	Approved	RNA, long non-coding			8q24.3	105375787	ENSG00000254019		1987	Antisense RNAs
HGNC:56364	SLC46A2-AS1	SLC46A2 antisense RNA 1	Approved	RNA, long non-coding		AL139041.1	9q32	127379751	ENSG00000271631		1987	Antisense RNAs
HGNC:55259	SLC4A8-AS1	SLC4A8 antisense RNA 1	Approved	RNA, long non-coding			12q13.13	107984508	ENSG00000271065		1987	Antisense RNAs
HGNC:53163	SLC5A4-AS1	SLC5A4 antisense RNA 1	Approved	RNA, long non-coding		RP1-90G24.10	22q12.3	110806273	ENSG00000242082	OTTHUMG00000150008	1987	Antisense RNAs
HGNC:40546	SLC6A1-AS1	SLC6A1 antisense RNA 1	Approved	RNA, long non-coding			3p25.3	100874090	ENSG00000232287	OTTHUMG00000155456	1987	Antisense RNAs
HGNC:40548	SLC6A12-AS1	SLC6A12 antisense RNA 1	Approved	RNA, long non-coding			12p13.33	101929384	ENSG00000256577	OTTHUMG00000168005	1987	Antisense RNAs
HGNC:41279	SLC6A17-AS1	SLC6A17 antisense RNA 1	Approved	RNA, long non-coding			1p13.3	105378897	ENSG00000227091	OTTHUMG00000011762	1987	Antisense RNAs
HGNC:44064	SLC7A11-AS1	SLC7A11 antisense RNA 1	Approved	RNA, long non-coding		ENST00000512786	4q28.3	641364	ENSG00000250033	OTTHUMG00000161284	1987	Antisense RNAs
HGNC:54092	SLC7A14-AS1	SLC7A14 antisense RNA 1	Approved	RNA, long non-coding			3q26.2	101928583	ENSG00000285051		1987	Antisense RNAs
HGNC:44102	SLC8A1-AS1	SLC8A1 antisense RNA 1	Approved	RNA, long non-coding			2p22.1	100128590	ENSG00000227028	OTTHUMG00000152308	1987	Antisense RNAs
HGNC:40550	SLC9A3-AS1	SLC9A3 antisense RNA 1	Approved	RNA, long non-coding		UC011CLY.2	5p15.33	100288152	ENSG00000225138	OTTHUMG00000167373	1987	Antisense RNAs
HGNC:55322	SLC9A3R1-AS1	SLC9A3R1 antisense RNA 1	Approved	RNA, long non-coding			17q25.1	105371893	ENSG00000266036		1987	Antisense RNAs
HGNC:40928	SLC9A9-AS1	SLC9A9 antisense RNA 1	Approved	RNA, long non-coding			3q24	100885796	ENSG00000240012	OTTHUMG00000159374	1987	Antisense RNAs
HGNC:40929	SLC9A9-AS2	SLC9A9 antisense RNA 2	Approved	RNA, long non-coding			3q24	106480356	ENSG00000244493	OTTHUMG00000159375	1987	Antisense RNAs
HGNC:40537	SLCO4A1-AS1	SLCO4A1 antisense RNA 1	Approved	RNA, long non-coding			20q13.33	100127888	ENSG00000232803	OTTHUMG00000032925	1987	Antisense RNAs
HGNC:56052	SLCO4A1-AS2	SLCO4A1 antisense RNA 2	Approved	RNA, long non-coding			20q13.33	101928465	ENSG00000277496		1987	Antisense RNAs
HGNC:55595	SLCO5A1-AS1	SLCO5A1 antisense RNA 1	Approved	RNA, long non-coding			8q13.3	121233925	ENSG00000246528		1987	Antisense RNAs
HGNC:44126	SLFNL1-AS1	SLFNL1 antisense RNA 1	Approved	RNA, long non-coding			1p34.2	100507178	ENSG00000281207	OTTHUMG00000189531	1987	Antisense RNAs
HGNC:51198	SLIT1-AS1	SLIT1 antisense RNA 1	Approved	RNA, long non-coding			10q24.1	100505540	ENSG00000234855	OTTHUMG00000018842	1987	Antisense RNAs
HGNC:40553	SLIT3-AS1	SLIT3 antisense RNA 1	Approved	RNA, long non-coding			5q35.1	728095	ENSG00000248222	OTTHUMG00000163054	1987	Antisense RNAs
HGNC:40551	SLIT3-AS2	SLIT3 antisense RNA 2	Approved	RNA, long non-coding			5q34	101927969	ENSG00000254042	OTTHUMG00000163055	1987	Antisense RNAs
HGNC:49379	SMAD1-AS1	SMAD1 antisense RNA 1	Approved	RNA, long non-coding		ENST00000513542	4q31.21	104326058	ENSG00000250902	OTTHUMG00000162186	1987	Antisense RNAs
HGNC:49381	SMAD1-AS2	SMAD1 antisense RNA 2	Approved	RNA, long non-coding			4q31.21	101927659	ENSG00000250582	OTTHUMG00000162185	1987	Antisense RNAs
HGNC:56692	SMAD3-AS1	SMAD3 antisense RNA 1	Approved	RNA, long non-coding		AC012568.1	15q22.33	128266842	ENSG00000259202		1987	Antisense RNAs
HGNC:30586	SMAD5-AS1	SMAD5 antisense RNA 1	Approved	RNA, long non-coding	SMAD5OS	DAMS	5q31.1	9597	ENSG00000164621	OTTHUMG00000163216	1987	Antisense RNAs
HGNC:56062	SMARCA2-AS1	SMARCA2 antisense RNA 1	Approved	RNA, long non-coding			9p24.3	123706518	ENSG00000236199		1987	Antisense RNAs
HGNC:39982	SMARCA5-AS1	SMARCA5 antisense RNA 1	Approved	RNA, long non-coding			4q31.21	100128055	ENSG00000245112	OTTHUMG00000161539	1987	Antisense RNAs
HGNC:40555	SMARCAL1-AS1	SMARCAL1 antisense RNA 1	Approved	RNA, long non-coding			2q35	107985985	ENSG00000235042	OTTHUMG00000154843	1987	Antisense RNAs
HGNC:24518	SMG7-AS1	SMG7 antisense RNA 1	Approved	RNA, long non-coding		DKFZP564C196	1q25.3	284649	ENSG00000232860	OTTHUMG00000035521	1987	Antisense RNAs
HGNC:53137	SMIM10L2B-AS1	SMIM10L2B antisense RNA 1	Approved	RNA, long non-coding		ENST00000453528	Xq26.3	100287728	ENSG00000228372	OTTHUMG00000022470	1987	Antisense RNAs
HGNC:41293	SMIM15-AS1	SMIM15 antisense RNA 1	Approved	RNA, long non-coding			5q12.1	101928630	ENSG00000251279	OTTHUMG00000162242	1987	Antisense RNAs
HGNC:42674	SMIM2-AS1	SMIM2 antisense RNA 1	Approved	RNA, long non-coding	C13orf44-AS1		13q14.11	101929212	ENSG00000227258	OTTHUMG00000016829	1987	Antisense RNAs
HGNC:53307	SMUG1-AS1	SMUG1 antisense RNA 1	Approved	RNA, long non-coding			12q13.13	105369776	ENSG00000283073	OTTHUMG00000191576	1987	Antisense RNAs
HGNC:40708	SMYD3-AS1	SMYD3 antisense RNA 1	Approved	RNA, long non-coding			1q44	101928089	ENSG00000226876	OTTHUMG00000040511	1987	Antisense RNAs
HGNC:28327	SNAI3-AS1	SNAI3 antisense RNA 1	Approved	RNA, long non-coding		MGC23284	16q24.2	197187	ENSG00000260630	OTTHUMG00000173242	1987	Antisense RNAs
HGNC:44312	SNAP25-AS1	SNAP25 antisense RNA 1	Approved	RNA, long non-coding			20p12.2	100131208	ENSG00000227906	OTTHUMG00000031867	1987	Antisense RNAs
HGNC:41501	SNAP47-AS1	SNAP47 antisense RNA 1	Approved	RNA, long non-coding	SNAP47-IT1		1q42.13	100885800	ENSG00000230005	OTTHUMG00000041233	1987	Antisense RNAs
HGNC:50600	SNCA-AS1	SNCA antisense RNA 1	Approved	RNA, long non-coding			4q22.1	644248	ENSG00000247775	OTTHUMG00000161186	1987	Antisense RNAs
HGNC:41060	SNED1-AS1	SNED1 antisense RNA 1	Approved	RNA, long non-coding			2q37.3	105373970	ENSG00000225521	OTTHUMG00000151792	1987	Antisense RNAs
HGNC:41269	SNRK-AS1	SNRK antisense RNA 1	Approved	RNA, long non-coding			3p22.1	100873954	ENSG00000234617	OTTHUMG00000156490	1987	Antisense RNAs
HGNC:54058	SNTG2-AS1	SNTG2 antisense RNA 1	Approved	RNA, long non-coding			2p25.3	101060391	ENSG00000235688		1987	Antisense RNAs
HGNC:55845	SNX10-AS1	SNX10 antisense RNA 1	Approved	RNA, long non-coding			7p15.2	105375304	ENSG00000225792		1987	Antisense RNAs
HGNC:40699	SNX9-AS1	SNX9 antisense RNA 1	Approved	RNA, long non-coding			6q25.3	105378078	ENSG00000236324	OTTHUMG00000015900	1987	Antisense RNAs
HGNC:27054	SOCS2-AS1	SOCS2 antisense RNA 1	Approved	RNA, long non-coding			12q22	144481	ENSG00000246985	OTTHUMG00000170159	1987	Antisense RNAs
HGNC:41039	SORBS2-AS1	SORBS2 antisense RNA 1	Approved	RNA, long non-coding		AC093797.1, RP11-301L8.2	4q35.1	125177376	ENSG00000233110	OTTHUMG00000157217	1987	Antisense RNAs
HGNC:45244	SORCS3-AS1	SORCS3 antisense RNA 1	Approved	RNA, long non-coding			10q25.1	100505890	ENSG00000226387	OTTHUMG00000019010	1987	Antisense RNAs
HGNC:55594	SORL1-AS1	SORL1 antisense RNA 1	Approved	RNA, long non-coding		51A	11q24.1	105369536	ENSG00000246790		1987	Antisense RNAs
HGNC:53311	SOX5-AS1	SOX5 antisense RNA 1	Approved	RNA, long non-coding			12p12.1	101928471	ENSG00000256120	OTTHUMG00000169058	1987	Antisense RNAs
HGNC:49321	SOX9-AS1	SOX9 antisense RNA 1	Approved	RNA, long non-coding		FLJ37644	17q24.3	400618	ENSG00000234899	OTTHUMG00000132234	1987	Antisense RNAs
HGNC:51341	SP2-AS1	SP2 antisense RNA 1	Approved	RNA, long non-coding			17q21.32	100506325	ENSG00000234494	OTTHUMG00000132519	1987	Antisense RNAs
HGNC:49383	SPACA6-AS1	SPACA6 antisense RNA 1	Approved	RNA, long non-coding	LINC01129, SPACA6P-AS		19q13.41	102238594	ENSG00000269959	OTTHUMG00000183887	1987	Antisense RNAs
HGNC:41140	SPAG5-AS1	SPAG5 antisense RNA 1	Approved	RNA, long non-coding			17q11.2	100506436	ENSG00000227543	OTTHUMG00000132827	1987	Antisense RNAs
HGNC:39933	SPART-AS1	SPART antisense RNA 1	Approved	RNA, long non-coding	C13orf43, SPG20OS, SPG20-AS1		13q13.3	100507135	ENSG00000120664	OTTHUMG00000016732	1987	Antisense RNAs
HGNC:39905	SPATA13-AS1	SPATA13 antisense RNA 1	Approved	RNA, long non-coding			13q12.12	100874231	ENSG00000227213	OTTHUMG00000016580	1987	Antisense RNAs
HGNC:41086	SPATA17-AS1	SPATA17 antisense RNA 1	Approved	RNA, long non-coding			1q41	103752555	ENSG00000234070	OTTHUMG00000038051	1987	Antisense RNAs
HGNC:28013	SPATA3-AS1	SPATA3 antisense RNA 1 (head to head)	Approved	RNA, long non-coding			2q37.1	348761	ENSG00000238062	OTTHUMG00000154076	1987	Antisense RNAs
HGNC:48627	SPATA8-AS1	SPATA8 antisense RNA 1 (head to head)	Approved	RNA, long non-coding			15q26.2	100652749	ENSG00000259282	OTTHUMG00000172033	1987	Antisense RNAs
HGNC:54818	SPCS3-AS1	SPCS3 antisense RNA 1	Approved	RNA, long non-coding			4q34.2	116435303	ENSG00000248980		1987	Antisense RNAs
HGNC:56874	SPDYE1-AS1	SPDYE1 and UBE2D4 antisense RNA 1	Approved	RNA, long non-coding		RASA4CP-POLR2J4-UPK3BL3P-RASA4EP	7p13	131554431	ENSG00000214783		1987	Antisense RNAs
HGNC:55937	SPEN-AS1	SPEN antisense RNA 1	Approved	RNA, long non-coding		FLJ37453	1p36.21	729614	ENSG00000179743		1987	Antisense RNAs
HGNC:41177	SPIN4-AS1	SPIN4 antisense RNA 1	Approved	RNA, long non-coding			Xq11.1	100874033	ENSG00000233661	OTTHUMG00000021697	1987	Antisense RNAs
HGNC:53162	SPINT1-AS1	SPINT1 antisense RNA 1	Approved	RNA, long non-coding		RP11-532F12.5	15q15.1	102724362	ENSG00000261183	OTTHUMG00000172899	1987	Antisense RNAs
HGNC:55787	SPNS2-AS1	SPNS2 antisense RNA 1	Approved	RNA, long non-coding			17p13.2	107985053	ENSG00000229782		1987	Antisense RNAs
HGNC:53117	SPON1-AS1	SPON1 antisense RNA 1	Approved	RNA, long non-coding		RP11-21, L19.1	11p15.2	109729138	ENSG00000254418	OTTHUMG00000165755	1987	Antisense RNAs
HGNC:53465	SPRY4-AS1	SPRY4 antisense RNA 1	Approved	RNA, long non-coding		THCAT68, AC005592.2	5q31.3	101926941	ENSG00000231185	OTTHUMG00000133693	1987	Antisense RNAs
HGNC:40562	SPTBN1-AS1	SPTBN1 antisense RNA 1	Approved	RNA, long non-coding	SPTBN1-AS2		2p16.2	105374640	ENSG00000228108		1987	Antisense RNAs
HGNC:40563	SPTBN1-AS2	SPTBN1 antisense RNA 2	Approved	RNA, long non-coding			2p16.2	123706536	ENSG00000238018	OTTHUMG00000152506	1987	Antisense RNAs
HGNC:44138	SRD5A3-AS1	SRD5A3 antisense RNA 1	Approved	RNA, long non-coding			4q12	100506462	ENSG00000249700	OTTHUMG00000160655	1987	Antisense RNAs
HGNC:53953	SREBF2-AS1	SREBF2 antisense RNA 1	Approved	RNA, long non-coding		RP5, 821D11.7	22q13.2	112637020	ENSG00000184068	OTTHUMG00000151272	1987	Antisense RNAs
HGNC:40902	SRGAP2-AS1	SRGAP2 antisense RNA 1	Approved	RNA, long non-coding			1p11.2	100873165	ENSG00000230806	OTTHUMG00000013093	1987	Antisense RNAs
HGNC:40898	SRGAP3-AS1	SRGAP3 antisense RNA 1	Approved	RNA, long non-coding			3p25.3	100874103	ENSG00000224808	OTTHUMG00000155031	1987	Antisense RNAs
HGNC:40899	SRGAP3-AS2	SRGAP3 antisense RNA 2	Approved	RNA, long non-coding			3p25.3	101927416	ENSG00000228723	OTTHUMG00000155019	1987	Antisense RNAs
HGNC:40900	SRGAP3-AS3	SRGAP3 antisense RNA 3	Approved	RNA, long non-coding			3p25.3	100288831	ENSG00000227929	OTTHUMG00000155028	1987	Antisense RNAs
HGNC:42434	SRGAP3-AS4	SRGAP3 antisense RNA 4	Approved	RNA, long non-coding			3p25.3	101927440	ENSG00000235830	OTTHUMG00000155030	1987	Antisense RNAs
HGNC:40564	SRI-AS1	SRI antisense RNA 1	Approved	RNA, long non-coding			7q21.12	102723885	ENSG00000254003	OTTHUMG00000164017	1987	Antisense RNAs
HGNC:50643	SRP54-AS1	SRP54 antisense RNA 1	Approved	RNA, long non-coding			14q13.2	100506157	ENSG00000258704	OTTHUMG00000170821	1987	Antisense RNAs
HGNC:44162	SRRM2-AS1	SRRM2 antisense RNA 1	Approved	RNA, long non-coding			16p13.3	100128788	ENSG00000205913	OTTHUMG00000177357	1987	Antisense RNAs
HGNC:32328	SSBP3-AS1	SSBP3 antisense RNA 1	Approved	RNA, long non-coding	C1orf191	MSTP128	1p32.3	619518	ENSG00000198711	OTTHUMG00000008365	1987	Antisense RNAs
HGNC:26502	SSTR5-AS1	SSTR5 antisense RNA 1	Approved	RNA, long non-coding			16p13.3	146336	ENSG00000261713	OTTHUMG00000172831	1987	Antisense RNAs
HGNC:27521	ST20-AS1	ST20 antisense RNA 1	Approved	RNA, long non-coding	C15orf37	FLJ33788	15q25.1	283687	ENSG00000259642	OTTHUMG00000172079	1987	Antisense RNAs
HGNC:40529	ST3GAL3-AS1	ST3GAL3 antisense RNA 1	Approved	RNA, long non-coding			1p34.1	101929592	ENSG00000229444	OTTHUMG00000007703	1987	Antisense RNAs
HGNC:51129	ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head)	Approved	RNA, long non-coding			2p11.2	101928113	ENSG00000232504	OTTHUMG00000153169	1987	Antisense RNAs
HGNC:40828	ST3GAL6-AS1	ST3GAL6 antisense RNA 1	Approved	RNA, long non-coding			3q12.1	100874207	ENSG00000239445	OTTHUMG00000159044	1987	Antisense RNAs
HGNC:16000	ST7-AS1	ST7 antisense RNA 1	Approved	RNA, long non-coding	ST7OT1	ST7AS1	7q31.2	93653	ENSG00000227199	OTTHUMG00000039524	1987	Antisense RNAs
HGNC:16044	ST7-AS2	ST7 antisense RNA 2	Approved	RNA, long non-coding	ST7OT2	ST7AS2	7q31.2	93654	ENSG00000226367	OTTHUMG00000039525	1987	Antisense RNAs
HGNC:44880	ST8SIA6-AS1	ST8SIA6 antisense RNA 1	Approved	RNA, long non-coding		APAL	10p12.33	100128098	ENSG00000204832	OTTHUMG00000017746	1987	Antisense RNAs
HGNC:55727	STAG2-AS1	STAG2 antisense RNA 1	Approved	RNA, long non-coding			Xq25	101928402	ENSG00000232412		1987	Antisense RNAs
HGNC:40873	STARD13-AS	STARD13 antisense RNA	Approved	RNA, long non-coding	STARD13-AS2		13q13.1	100874241	ENSG00000236581	OTTHUMG00000016710	1987	Antisense RNAs
HGNC:44117	STARD4-AS1	STARD4 antisense RNA 1	Approved	RNA, long non-coding			5q22.1	100505678	ENSG00000246859	OTTHUMG00000162858	1987	Antisense RNAs
HGNC:40827	STARD7-AS1	STARD7 antisense RNA 1	Approved	RNA, long non-coding			2q11.2	285033	ENSG00000204685	OTTHUMG00000155209	1987	Antisense RNAs
HGNC:55764	STAT4-AS1	STAT4 antisense RNA 1	Approved	RNA, long non-coding			2q32.2	105373805	ENSG00000231858		1987	Antisense RNAs
HGNC:44101	STAU2-AS1	STAU2 antisense RNA 1	Approved	RNA, long non-coding			8q21.11	100128126	ENSG00000253302	OTTHUMG00000164568	1987	Antisense RNAs
HGNC:56137	STEAP1B-AS1	STEAP1B antisense RNA 1	Approved	RNA, long non-coding			7p15.3	100506178	ENSG00000232759		1987	Antisense RNAs
HGNC:40820	STEAP2-AS1	STEAP2 antisense RNA 1	Approved	RNA, long non-coding			7q21.13	100874100	ENSG00000227646	OTTHUMG00000065036	1987	Antisense RNAs
HGNC:41053	STEAP3-AS1	STEAP3 antisense RNA 1	Approved	RNA, long non-coding			2q14.2	100874111	ENSG00000229867	OTTHUMG00000153297	1987	Antisense RNAs
HGNC:40568	STIM1-AS1	STIM1 antisense RNA 1	Approved	RNA, long non-coding			11p15.4	105376527	ENSG00000228661	OTTHUMG00000012285	1987	Antisense RNAs
